Topics,Alpha,Beta,Coherence,Topic Diversity,Topic Quality
15,0.9099999999999999,symmetric,0.36121033368311906,0.8666666666666667,0.3130489558587032
11,asymmetric,0.61,0.3500081018649169,0.8909090909090909,0.31182539984328955
17,0.9099999999999999,0.61,0.35550466026652344,0.8764705882352941,0.3115893787041882
20,0.9099999999999999,0.31,0.3665704962338089,0.85,0.31158492179873754
14,0.61,0.61,0.3406148680211704,0.9142857142857143,0.3114193079050701
14,symmetric,0.9099999999999999,0.34593801282498005,0.9,0.31134421154248204
11,0.61,0.9099999999999999,0.3390643509664316,0.9181818181818182,0.31132272225099633
14,0.9099999999999999,0.9099999999999999,0.3541188931497719,0.8785714285714286,0.3111187418387282
10,asymmetric,0.9099999999999999,0.37013687477142804,0.84,0.31091497480799957
15,0.61,0.01,0.3582615932850834,0.8666666666666667,0.3104933808470723
14,0.9099999999999999,0.61,0.347716190080748,0.8928571428571429,0.31046088400066785
17,0.01,0.9099999999999999,0.3709899264984102,0.8352941176470589,0.3098857033104368
10,0.01,0.9099999999999999,0.35600663875776883,0.87,0.3097257757192589
6,0.9099999999999999,0.61,0.350601782247135,0.8833333333333333,0.30969824098496923
16,0.31,symmetric,0.34159954088562006,0.90625,0.3095745839275932
17,0.9099999999999999,0.9099999999999999,0.3755982434924195,0.8235294117647058,0.309316200523169
18,0.01,0.01,0.36854310024203035,0.8388888888888889,0.30916671186970324
16,0.01,0.9099999999999999,0.3574118537774746,0.8625,0.30826772388307183
15,0.31,symmetric,0.3581471777746425,0.86,0.30800657288619254
15,0.9099999999999999,0.01,0.36094500685439873,0.8533333333333334,0.30800640584908695
15,0.61,0.31,0.36954904679162104,0.8333333333333334,0.30795753899301753
13,0.01,0.9099999999999999,0.3511677092152817,0.8769230769230769,0.3079470680810932
17,0.9099999999999999,0.31,0.3466614893295478,0.888235294117647,0.30791696993389245
18,0.61,symmetric,0.35968287813439687,0.8555555555555555,0.3077286846260951
16,0.9099999999999999,0.61,0.3491017350018887,0.88125,0.3076459039704144
16,0.31,0.31,0.34907755801303,0.88125,0.3076245979989827
